ID,POSTAL_CODE,BEDROOMS,LIVING_AREA,LAND,PRICE,POSTED,VIEWS,SAVES,TYPE,LOCATION,COMMUNE
7063884,"1070",5,245,310,440000,7/5/2017,,,"House","Van  Souststraat  84 1070    Anderlecht ","Anderlecht"
7063753,"1070",3,130,,285000,7/5/2017,,,"Apartment","1070    Anderlecht ","Anderlecht"
7062876,"1070",4,135,,265000,7/4/2017,,,"House","1070    Anderlecht ","Anderlecht"
7062058,"1070",2,89,,205000,7/4/2017,15,0,"Apartment","Place  du  roi  Albert  1er  23 6660    Houffalize ","Anderlecht"
7061928,"1070",3,95,,149000,7/4/2017,,,"Apartment","Rue  Reine  Astrid  49  51 4100    BONCELLES ","Anderlecht"
7061338,"1070",3,125,,235000,7/3/2017,78,2,"Apartment","4000    Lige ","Anderlecht"
7058433,"1070",3,135,,250000,7/1/2017,226,2,"Apartment","1070    Anderlecht ","Anderlecht"
7058242,"1070",3,92,,795000,7/1/2017,213,2,"Apartment","Zeedijk  315 8300    KnokkeHeist ","Anderlecht"
7058159,"1070",3,171,,297500,7/1/2017,94,1,"Apartment","Klaverstraat     8500    Kortrijk ","Anderlecht"
7058136,"1070",3,126,,414000,7/1/2017,61,0,"Apartment","Schouwburgplein    0021 8500    Kortrijk ","Anderlecht"
7058108,"1070",2,112,,195000,7/1/2017,64,0,"Apartment","Sintjansplein  14   8500    Kortrijk ","Anderlecht"
7057581,"1070",2,95,,269000,6/30/2017,426,3,"Apartment","Borchtstraat  26  B203 2800    Mechelen ","Anderlecht"
7057559,"1070",5,160,,242000,6/30/2017,3185,27,"House","1070    Anderlecht ","Anderlecht"
7057140,"1070",2,90,,119000,6/30/2017,1291,14,"Apartment","1070    Anderlecht ","Anderlecht"
7056207,"1070",2,80,,99000,6/30/2017,435,2,"Apartment","Rue  Warmonceau  28   6060    Gilly ","Anderlecht"
7056042,"1070",2,78,,159000,6/30/2017,346,0,"Apartment","Elektriciteitstraat  27  305 2800    Mechelen ","Anderlecht"
7056011,"1070",2,101,,397500,6/30/2017,114,0,"Apartment","Doorniksestraat    51 8500    Kortrijk ","Anderlecht"
7055434,"1070",3,110,139,255000,6/29/2017,1159,20,"House","Rue  de  la  Sante   1070    Anderlecht ","Anderlecht"
7055256,"1070",3,135,,330000,6/29/2017,224,1,"House","Rotselaarsebaan    0101 3220    Holsbeek ","Anderlecht"
7054163,"1070",8,745,365,1970000,6/28/2017,220,1,"Apartment","Avenue   Franois  Malherbe   1070    Anderlecht ","Anderlecht"
7054012,"1070",4,210,,475000,6/28/2017,659,3,"Apartment","Van  Eycklei  19 2018    Antwerp ","Anderlecht"
7054010,"1070",4,200,285,355000,6/28/2017,712,8,"House","1070    Anderlecht ","Anderlecht"
7052309,"1070",2,105,,240000,6/27/2017,654,6,"House","Stoofstraat  11  ab204 1785    Merchtem ","Anderlecht"
7052165,"1070",4,212,,398000,6/27/2017,531,4,"Apartment","Rubenslei  33 2018    Antwerp ","Anderlecht"
7051454,"1070",2,200,,565000,6/26/2017,959,13,"Apartment","Vleminckveld  74 2000    Antwerp ","Anderlecht"
7050747,"1070",11,1220,277,1250000,6/26/2017,264,2,"Building","1070    Anderlecht ","Anderlecht"
7049108,"1070",8,,130,525000,6/24/2017,187,4,"Apartment","Ch  de  Mons  671 1070    Anderlecht ","Anderlecht"
7048927,"1070",7,400,740,795000,6/24/2017,612,3,"House","1070    Anderlecht ","Anderlecht"
7048232,"1070",2,150,246,345000,6/23/2017,321,1,"House","1070    Anderlecht ","Anderlecht"
7042682,"1070",4,256,232,359000,6/21/2017,2610,34,"House","Potaardenbergstraat  173 1070    Anderlecht ","Anderlecht"
7042053,"1070",3,218,160,400000,6/20/2017,763,8,"House","Rue  Chopin  14 1070    Anderlecht ","Anderlecht"
7041910,"1070",3,147,,399900,6/20/2017,203,0,"Apartment","Rue  licien  Rops  35 1070    Anderlecht ","Anderlecht"
7041908,"1070",3,149,,399900,6/20/2017,210,1,"Apartment","Rue  licien  Rops  35 1070    Anderlecht ","Anderlecht"
7041905,"1070",2,115,,365000,6/20/2017,133,0,"Apartment","Rue  licien  Rops  35 1070    Anderlecht ","Anderlecht"
7041902,"1070",2,102,,246300,6/20/2017,567,1,"Apartment","Rue  licien  Rops  35 1070    Anderlecht ","Anderlecht"
7041629,"1070",2,98,,185000,6/20/2017,1635,23,"Apartment","Place  Bara   1070    Anderlecht ","Anderlecht"
7040263,"1070",3,147,,399900,6/19/2017,384,6,"House","Rue  licien  Rops  35 1070    Anderlecht ","Anderlecht"
7039811,"1070",2,116,,320000,6/19/2017,348,2,"Apartment","Kerkstraat  36   0013 1742    SINTKATHERINALOMBEEK ","Anderlecht"
7037370,"1070",3,85,,199000,6/17/2017,2077,20,"House","Hof  te  Ophemhoek  23 1070    Anderlecht ","Anderlecht"
7037084,"1070",11,1220,,1400000,6/17/2017,225,0,"Building","1070    Anderlecht ","Anderlecht"
7036261,"1070",8,350,550,795000,6/16/2017,361,0,"House","1070    Anderlecht ","Anderlecht"
7033520,"1070",5,250,60,380000,6/15/2017,1394,16,"Apartment","rue  de  Instruction  138 1070    Anderlecht ","Anderlecht"
7032806,"1070",4,243,,530000,6/15/2017,1001,5,"Apartment","Pieter  Nollekensstraat  79   3010    KesselLo ","Anderlecht"
7027470,"1070",5,230,228,389000,6/12/2017,1056,11,"House","Van  Souststraat  457 1070    Anderlecht ","Anderlecht"
7025573,"1070",2,80,,195000,6/11/2017,534,5,"Apartment","Strobloemenlaan   1070    Anderlecht ","Anderlecht"
7024815,"1070",2,80,,159000,6/10/2017,68,1,"Apartment","Raffelgemstraat  16  14 9300    Aalst ","Anderlecht"
7024401,"1070",3,147,,363000,6/9/2017,35,0,"Apartment","Rue  licien  Rops   33 1070    Anderlecht ","Anderlecht"
7024378,"1070",2,102,,255000,6/9/2017,55,1,"Apartment","Rue  licien  Rops  35 1070    Anderlecht ","Anderlecht"
7024121,"1070",2,75,,159000,6/9/2017,260,6,"Apartment","1070    Anderlecht ","Anderlecht"
7022054,"1070",3,107,,185000,6/8/2017,71,0,"Apartment","Postlaan  10  11 3400    Landen ","Anderlecht"
7018297,"1070",8,,,795000,6/7/2017,572,5,"House","1070    Anderlecht ","Anderlecht"
7017612,"1070",2,110,,220000,6/6/2017,,,"Apartment","1070    Anderlecht ","Anderlecht"
7017480,"1070",5,230,1200,590000,6/6/2017,956,6,"House","1070    Anderlecht ","Anderlecht"
7016329,"1070",2,78,,155000,6/5/2017,327,0,"Apartment","Kabbeekvest     3300    Tienen ","Anderlecht"
7016194,"1070",5,240,750,625000,6/5/2017,530,6,"House","1070    Anderlecht ","Anderlecht"
7014900,"1070",3,100,,194900,6/3/2017,529,10,"Apartment","Chauss  de  Ninove  715 1070    Anderlecht ","Anderlecht"
7014899,"1070",2,85,,157900,6/3/2017,676,13,"Apartment","Chauss  de  Ninove  715 1070    Anderlecht ","Anderlecht"
7014449,"1070",4,295,5300,1345000,6/3/2017,1359,6,"House","1070    Anderlecht ","Anderlecht"
7010303,"1070",2,80,,215000,6/1/2017,146,1,"Apartment","Strobloemenlaan   1070    Anderlecht ","Anderlecht"
7006887,"1070",4,500,,425000,5/30/2017,222,1,"Building","1070     Anderlecht ","Anderlecht"
7006646,"1070",3,80,,195000,5/30/2017,390,4,"Apartment","boulevard  Sylvain  Dupuis  209 1070    Anderlecht ","Anderlecht"
7005201,"1070",4,120,,295000,5/29/2017,2161,8,"House","1070    Anderlecht ","Anderlecht"
7004368,"1070",2,99,,199000,5/28/2017,,,"Apartment","Aalstersesteenweg  112   9400    Ninove ","Anderlecht"
7004000,"1070",2,100,205,305000,5/31/2017,871,3,"House","Rue  Biestebroeck  40 1070    Anderlecht ","Anderlecht"
7000039,"1070",13,1000,511,1350000,5/24/2017,76,0,"Building","rinaires  9096 1070    Anderlecht ","Anderlecht"
6998113,"1070",2,109,,259000,5/23/2017,112,0,"Apartment","Place  du  Lieutenant  Callemeyn  37 6700    Arlon ","Anderlecht"
6997723,"1070",4,,5300,1390000,5/22/2017,288,1,"House","rue  des  betteraves  17 1070    Anderlecht ","Anderlecht"
6997577,"1070",5,215,,480000,5/22/2017,256,7,"House","1070    Anderlecht ","Anderlecht"
6996702,"1070",3,136,,329000,5/22/2017,516,4,"Apartment",,"Anderlecht"
6996450,"1070",2,95,,199000,5/21/2017,4193,43,"Apartment","rue  elskamp   1070    Anderlecht ","Anderlecht"
6995832,"1070",3,107,,200000,5/20/2017,143,0,"Apartment","Postlaan  10  11 3400    Landen ","Anderlecht"
6995494,"1070",2,90,,199000,5/20/2017,1580,16,"Apartment","Watermolenstraat  165 1831    Diegem ","Anderlecht"
6995298,"1070",3,134,,520000,5/20/2017,464,3,"Apartment","Engels  Plein  29  0801 3000    Leuven ","Anderlecht"
6995279,"1070",3,130,,345000,5/20/2017,3932,13,"House","rue  du  pommier  270 1070    Anderlecht ","Anderlecht"
6995276,"1070",2,95,,160000,5/20/2017,101,0,"Apartment","Avenue  de  Bouillon  16 6800     LibramontChevigny ","Anderlecht"
6994343,"1070",2,80,,179000,5/19/2017,3262,39,"Apartment","1070    Anderlecht ","Anderlecht"
6992527,"1070",3,175,132,299000,5/18/2017,3471,63,"House","1070     Anderlecht ","Anderlecht"
6991522,"1070",2,88,,185000,5/18/2017,1182,42,"Apartment","Rue  des  rinaires  38A 1070    Anderlecht ","Anderlecht"
6991168,"1070",2,70,,149000,5/18/2017,362,6,"Apartment","1070    Anderlecht ","Anderlecht"
6990315,"1070",13,739,948,1795000,5/17/2017,425,2,"Apartment","Chaussee  de  Ninove  709 1070    Anderlecht ","Anderlecht"
6989756,"1070",3,170,91,295000,5/17/2017,1417,24,"House","1070    Bruxelles   ","Anderlecht"
6988317,"1070",2,73,,160000,5/16/2017,1119,10,"Apartment","1070    Anderlecht ","Anderlecht"
6988173,"1070",3,165,65,260000,5/16/2017,546,7,"Building","rue  Wayez  20 1070    Anderlecht ","Anderlecht"
6986817,"1070",2,66,,151000,5/15/2017,465,4,"Apartment","Hombeeksesteenweg  428  102 2800    Mechelen ","Anderlecht"
6986024,"1070",2,55,,198000,5/15/2017,517,2,"Apartment","Albert    laan  263 8620    Nieuwpoort ","Anderlecht"
6984407,"1070",2,111,,339000,5/13/2017,390,1,"Apartment","houtkaai  35  102 8000     Brugge ","Anderlecht"
6983622,"1070",3,113,,170000,5/13/2017,2124,34,"Apartment","Rue  de  Birmingham  34835035 1070    Anderlecht ","Anderlecht"
6983413,"1070",3,,,400000,5/12/2017,567,2,"Building","1070    Anderlecht ","Anderlecht"
6979777,"1070",3,135,,375000,5/10/2017,233,1,"House","Rue  licien  Rops  35 1070    Anderlecht ","Anderlecht"
6977861,"1070",2,93,,257000,5/9/2017,270,0,"Apartment","Digue  Du  Canal  112113 1070    Anderlecht ","Anderlecht"
6977843,"1070",2,87,,195000,5/9/2017,258,2,"Apartment","Rue  du  veloppement 1070    Anderlecht ","Anderlecht"
6977842,"1070",3,135,,405000,5/9/2017,277,2,"Apartment","rue  licien  Rops  23 1070    Anderlecht ","Anderlecht"
6977841,"1070",2,102,,255000,5/9/2017,343,5,"Apartment","rue  licien  Rops  23 1070    Anderlecht ","Anderlecht"
6975931,"1070",3,147,,447000,5/9/2017,362,0,"House","Rue  licien  Rops  35 1070    Anderlecht ","Anderlecht"
6975930,"1070",2,114,,365000,5/9/2017,220,3,"House","Rue  licien  Rops  35 1070    Anderlecht ","Anderlecht"
6974189,"1070",2,93,,159000,5/8/2017,2438,43,"Apartment","1070    Anderlecht ","Anderlecht"
6972328,"1070",2,120,,274000,5/5/2017,541,10,"Apartment","1070    Anderlecht ","Anderlecht"
6971745,"1070",7,350,,299000,5/5/2017,1495,23,"Building","1070    Anderlecht ","Anderlecht"
6971723,"1070",4,240,,415000,5/5/2017,248,2,"Apartment","1070    Anderlecht ","Anderlecht"
6969746,"1070",4,,1166,0,5/4/2017,2972,31,"House","Avenue  Soetkin  38A 1070    Anderlecht ","Anderlecht"
6963722,"1070",2,115,100,275000,5/1/2017,3910,32,"House","rue  des  Trfles  67A 1070     Anderlecht ","Anderlecht"
6962971,"1070",2,116,,165000,5/1/2017,,,"Apartment","Nieuwstraat  62101 8560    Wevelgem ","Anderlecht"
6962968,"1070",2,120,,197000,5/1/2017,,,"Apartment","Doorniksestraat  4852 8500    Kortrijk ","Anderlecht"
6962950,"1070",2,151,,775000,5/1/2017,,,"Apartment",,"Anderlecht"
6962948,"1070",3,128,,455000,5/1/2017,,,"Apartment","Schouwburgplein  40031 8500     Kortrijk ","Anderlecht"
6962422,"1070",3,103,,995000,4/30/2017,,,"Apartment","Kustlaan  190194 8300    KnokkeHeist ","Anderlecht"
6962354,"1070",2,81,,175000,4/29/2017,11,0,"Apartment","Eric  Jameslaan  12    bus  A2 8370    Blankenberge ","Anderlecht"
6962290,"1070",3,125,151,290000,4/29/2017,3857,36,"House","rue  docteur  Roux  27 1070    Anderlecht ","Anderlecht"
6961218,"1070",6,400,740,795000,4/28/2017,789,6,"House","1070    Anderlecht ","Anderlecht"
6960625,"1070",2,90,,225000,4/28/2017,420,2,"Apartment","Tentoonstellingslaan  40 2018    Antwerp ","Anderlecht"
6959887,"1070",2,95,,169000,4/28/2017,65,0,"Apartment","Avenue  de  Bouillon  16 6800    LibramontChevigny ","Anderlecht"
6957839,"1070",3,,187,289000,4/27/2017,2346,15,"House","Scheutlaan  256 1070    Anderlecht ","Anderlecht"
6957670,"1070",2,112,,329000,4/26/2017,220,2,"Apartment","Kerkstraat  36  11 1742    SINTKATHERINALOMBEEK ","Anderlecht"
6956572,"1070",3,220,,475000,4/26/2017,420,0,"Apartment","1070    Anderlecht ","Anderlecht"
6955131,"1070",2,,130,152000,4/25/2017,1865,16,"House","Rue  Neerpede  197 1070    Anderlecht ","Anderlecht"
6954751,"1070",8,860,,1250000,4/25/2017,802,9,"Apartment","georges  moreau51 1070    Anderlecht ","Anderlecht"
6954018,"1070",3,113,,348000,4/24/2017,717,6,"Apartment","Koning  Albertplein    0101 3010    KesselLo ","Anderlecht"
6952266,"1070",2,54,,790000,4/23/2017,269,0,"Apartment","Antoine  Brartstraat  18 8300    KnokkeHeist ","Anderlecht"
6951809,"1070",8,1150,385,795000,4/22/2017,1022,5,"Building","Ninoofse  Steenweg  563 1070    Anderlecht ","Anderlecht"
6948014,"1070",4,240,110,260000,4/20/2017,3536,26,"House","Rue  de  Obus  23 1070    Anderlecht ","Anderlecht"
6947930,"1070",3,122,50,170000,4/20/2017,3608,13,"House","1070    Anderlecht ","Anderlecht"
6946835,"1070",3,160,,420000,4/19/2017,887,14,"House","1070    Anderlecht ","Anderlecht"
6945365,"1070",2,90,,215000,4/18/2017,985,29,"Apartment","1070    Anderlecht ","Anderlecht"
6945066,"1070",3,,130,211000,4/18/2017,1985,12,"House","Rue  de  Neerpede  209 1070    Anderlecht ","Anderlecht"
6943981,"1070",3,150,160,279000,4/17/2017,9406,75,"House","RUE  ADOLPHE  PRINS  63 1070    Anderlecht ","Anderlecht"
6943856,"1070",4,150,40,265000,4/17/2017,3604,37,"Apartment","Rue  Gheude   1070    Anderlecht ","Anderlecht"
6942731,"1070",2,90,,335000,4/15/2017,1369,9,"Apartment","Vlaanderenstraat    101 2000    Antwerp ","Anderlecht"
6939941,"1070",4,140,,335000,4/19/2017,377,4,"House","Prince  de  Lige   220 1070    Anderlecht ","Anderlecht"
6938513,"1070",4,242,86,390000,4/12/2017,5346,77,"Apartment","Rue  Clment  de  Clty  38 1070    Anderlecht ","Anderlecht"
6938014,"1070",4,150,117,310000,4/12/2017,1231,8,"House","Rue   de  Obus  142 1070    Anderlecht ","Anderlecht"
6936122,"1070",2,110,,150000,4/11/2017,2781,28,"Apartment","1070    Anderlecht ","Anderlecht"
6936119,"1070",2,70,,110000,4/11/2017,1691,21,"Apartment","1070    Anderlecht ","Anderlecht"
6932011,"1070",2,1233,198,2150000,4/7/2017,743,8,"Apartment","Ninoofsesteenweg  641 1070    Anderlecht ","Anderlecht"
6931934,"1070",5,260,240,439000,4/7/2017,2346,18,"House","avenue  Itterbeek  107 1070    Anderlecht ","Anderlecht"
6931157,"1070",5,200,280,348000,4/6/2017,4417,48,"House","1070    Anderlecht ","Anderlecht"
6931035,"1070",5,240,140,499000,4/6/2017,857,1,"House","1070    Anderlecht ","Anderlecht"
6929714,"1070",3,170,111,290000,4/6/2017,8652,88,"Apartment","Polydore  Moermanstraat  50 1070    Anderlecht ","Anderlecht"
6927118,"1070",3,147,,363000,4/4/2017,377,0,"Apartment","rue  licien  Rops  33 1070    Anderlecht ","Anderlecht"
6927100,"1070",2,93,,257000,4/4/2017,241,0,"Apartment","Digue  Du  Canal  112113 1070    Anderlecht ","Anderlecht"
6927075,"1070",3,114,,295000,4/4/2017,235,1,"Apartment","Rue  du  veloppement 1070    Anderlecht ","Anderlecht"
6927072,"1070",2,87,,195000,4/4/2017,349,0,"Apartment","Rue  du   veloppement 1070    Anderlecht ","Anderlecht"
6927070,"1070",3,135,,405000,4/4/2017,197,3,"Apartment","rue  licien  Rops  23 1070    Anderlecht ","Anderlecht"
6927068,"1070",3,135,,405000,4/4/2017,286,0,"Apartment","rue  licien  Rops  23 1070    Anderlecht ","Anderlecht"
6927066,"1070",2,102,,255000,4/4/2017,293,3,"Apartment","rue  licien  Rops  23 1070    Anderlecht ","Anderlecht"
6926948,"1070",2,100,,239000,4/4/2017,668,4,"Apartment","1070    Anderlecht ","Anderlecht"
6926947,"1070",2,79,,199200,4/4/2017,1911,53,"Apartment","1070    Anderlecht ","Anderlecht"
6926945,"1070",3,100,,249000,4/4/2017,958,18,"Apartment","1070    Anderlecht ","Anderlecht"
6925121,"1070",5,255,,469000,4/3/2017,1093,12,"Apartment","1070    Anderlecht ","Anderlecht"
6924563,"1070",3,160,150,320000,4/3/2017,1718,10,"House","Square  Henri  Rey   1070    Anderlecht ","Anderlecht"
6922335,"1070",3,100,,249000,3/31/2017,1042,16,"Apartment","1070    Anderlecht ","Anderlecht"
6922334,"1070",2,100,,239000,3/31/2017,691,11,"Apartment","1070    Anderlecht ","Anderlecht"
6919524,"1070",3,140,,179000,3/30/2017,4867,47,"Apartment","rue  Maurice  Albert  Raskin  27 1070    Anderlecht ","Anderlecht"
6917231,"1070",3,123,,294000,3/28/2017,,,"Apartment","Arthur  Borghijsstraat    BUS  11   2870    Ruisbroek ","Anderlecht"
6916659,"1070",4,215,301,280000,3/28/2017,,,"House","1070    Anderlecht ","Anderlecht"
6915744,"1070",3,85,,159000,3/28/2017,3148,16,"Apartment","1070    Anderlecht ","Anderlecht"
6915630,"1070",3,165,,349000,3/28/2017,,,"Apartment","SintCorneliusstraat   9030    Mariakerke ","Anderlecht"
6914864,"1070",2,133,,325000,3/27/2017,,,"House","Maastrichtersteenweg  201 3770     Riemst ","Anderlecht"
6914861,"1070",3,115,,199000,3/27/2017,,,"Apartment","August  Vermeylenlaan  17 2050    Antwerp ","Anderlecht"
6914588,"1070",6,245,,350000,3/27/2017,,,"House","1070    Anderlecht ","Anderlecht"
6913403,"1070",4,250,100,295000,3/25/2017,771,5,"House","Rue  Puccini  41 1070    Anderlecht ","Anderlecht"
6913262,"1070",3,95,,235000,3/25/2017,,,"Apartment","Rue  de  Bitburg  19 6700    Arlon ","Anderlecht"
6912903,"1070",4,212,,295000,3/25/2017,127,1,"Apartment","Rue  Campagne  215  bote   4630    Soumagne ","Anderlecht"
6911455,"1070",3,100,,264000,3/24/2017,168,3,"Apartment","SCHALIEMOLENSTRAAT  14 2610     Wilrijk ","Anderlecht"
6911428,"1070",2,91,,184000,3/24/2017,131,1,"Apartment","Du   Haut  Pav  530011 4000    Lige ","Anderlecht"
6911238,"1070",4,175,,265000,3/24/2017,85,1,"Apartment","Gehuchtstraat  183 1640     RhodeSaintGense ","Anderlecht"
6910463,"1070",2,114,,385000,3/23/2017,279,5,"Apartment","Vaartkom  11  0303 3000    Leuven ","Anderlecht"
6910085,"1070",3,135,247,269000,3/23/2017,359,1,"Building","1070    Anderlecht ","Anderlecht"
6909049,"1070",3,130,112,269000,3/22/2017,3767,22,"House","Place  du  confort  16 1070    Anderlecht ","Anderlecht"
6908763,"1070",3,173,173,340000,3/22/2017,370,1,"House","Rue  Van  Soust  251 1070    Anderlecht ","Anderlecht"
6907925,"1070",2,81,,1195000,3/22/2017,97,0,"Apartment","Westhinderstraat   8300    KnokkeHeist ","Anderlecht"
6907534,"1070",2,70,,229000,3/21/2017,97,1,"Apartment","1070    Anderlecht ","Anderlecht"
6907310,"1070",3,128,,455000,3/21/2017,49,0,"Apartment","Schouwburgplein  40031 8500    Kortrijk ","Anderlecht"
6906528,"1070",3,135,,155000,3/21/2017,161,2,"Apartment","Zuidstraat  14  103 9600    Ronse ","Anderlecht"
6905695,"1070",4,200,,475000,3/20/2017,627,11,"House","1070    Anderlecht ","Anderlecht"
6905410,"1070",2,125,,395000,3/20/2017,428,13,"Apartment","Marialei  71 2018    Antwerp ","Anderlecht"
6903569,"1070",4,180,,445000,3/18/2017,,,"House","Kerkstraat   238 1851    Grimbergen ","Anderlecht"
6903335,"1070",5,180,,2900000,3/18/2017,,,"Apartment","Albertplein  1881 8300    KNOKKEZOUTE ","Anderlecht"
6903212,"1070",2,151,,775000,3/18/2017,,,"Apartment","Gentsesteenweg  115A21 8500    Kortrijk ","Anderlecht"
6901744,"1070",2,97,,245000,3/17/2017,107,1,"Apartment","Gehuchtstraat  183 1640    RhodeSaintGense ","Anderlecht"
6900735,"1070",2,145,,365000,3/16/2017,456,23,"House","Quinten  Matsijslei  35 2018    Antwerp ","Anderlecht"
6900541,"1070",3,205,,465000,3/16/2017,765,9,"Apartment","Professor  Claraplein  21  bus  402 2018    Antwerp ","Anderlecht"
6895977,"1070",2,210,,220000,3/13/2017,653,3,"House","1070    Anderlecht ","Anderlecht"
6895643,"1070",2,120,,190000,3/13/2017,451,3,"Apartment","1070    Anderlecht ","Anderlecht"
6893542,"1070",6,349,1025,750000,3/10/2017,529,2,"House","1070    Anderlecht ","Anderlecht"
6893334,"1070",2,123,,275000,3/10/2017,,,"Apartment","Constant  Permekelaan  75  box0201 8490    Jabbeke ","Anderlecht"
6893267,"1070",5,240,100,369000,3/10/2017,,,"House","Rue  Auguste  Gevaert  20 1070    Anderlecht ","Anderlecht"
6893132,"1070",2,,,198000,3/10/2017,,,"Apartment","Boulevard  Sylvain  Dupuis  362 1070    Anderlecht ","Anderlecht"
6892882,"1070",2,123,,287000,3/10/2017,,,"Apartment","JAN  VAN  RIJSWIJCKLAAN  275  V5D 2020     Antwerp ","Anderlecht"
6892880,"1070",2,111,,295000,3/10/2017,,,"Apartment","JAN  VAN  RIJSWIJCKLAAN  168    V4L 2020    Antwerp ","Anderlecht"
6891597,"1070",2,57,,139000,3/9/2017,37,2,"Apartment","1070    Anderlecht ","Anderlecht"
6891318,"1070",5,245,185,395000,3/9/2017,,,"House","Avenue  Guillaume  STASSART  96 1070    Anderlecht ","Anderlecht"
6891094,"1070",2,96,,155000,3/9/2017,166,4,"Apartment","1070    Anderlecht ","Anderlecht"
6890479,"1070",2,90,,170000,3/9/2017,34,0,"Apartment","rue  du  Centenaire  312D 6780    Messancy  Wolkrange ","Anderlecht"
6889818,"1070",2,100,,220000,3/8/2017,,,"Apartment","Clos  Hof  Te  Ophem  10B1 1070    Anderlecht ","Anderlecht"
6889759,"1070",3,109,,20000,3/8/2017,,,"Apartment","Rue  Buffon  80 1070    Anderlecht ","Anderlecht"
6889667,"1070",4,,,290000,3/8/2017,59,3,"Building","1070    Anderlecht ","Anderlecht"
6888256,"1070",4,226,820,840000,3/7/2017,191,0,"Apartment","Van  Souststraat  6771 1070    Anderlecht ","Anderlecht"
6887102,"1070",2,82,,185000,3/7/2017,,,"Apartment","Aalbeeksesteenweg  26 8500    Kortrijk ","Anderlecht"
6886930,"1070",2,70,,169000,3/7/2017,,,"Apartment","1070    Anderlecht ","Anderlecht"
6885479,"1070",2,118,,165000,3/6/2017,,,"Apartment","Bisschoppenhoflaan  218 2100    Deurne ","Anderlecht"
6884965,"1070",2,95,,225000,3/5/2017,164,3,"Apartment","1070    Anderlecht ","Anderlecht"
6883669,"1070",2,85,,215000,3/4/2017,259,3,"Apartment","Avenue  ral  Patton  74 6700    Arlon ","Anderlecht"
6883147,"1070",4,125,58,275000,3/3/2017,617,6,"House","1070    Anderlecht ","Anderlecht"
6881742,"1070",4,160,200,295000,3/2/2017,839,16,"House","Rue  de  Orphelinat  97 1070    Anderlecht ","Anderlecht"
6881282,"1070",4,165,,240000,3/2/2017,1800,19,"House","1070    Anderlecht ","Anderlecht"
6880874,"1070",3,165,,325000,3/2/2017,376,3,"House","Rue  Buffon  25 1070    Anderlecht ","Anderlecht"
6880716,"1070",3,115,,249000,3/2/2017,856,21,"Apartment","Vlaamse  Kunstlaan  70  V2  V1 2020    Antwerp ","Anderlecht"
6880575,"1070",3,168,,250000,3/2/2017,180,1,"Apartment","Theodoor  Sevenslaan  8212 8500    Kortrijk ","Anderlecht"
6880566,"1070",2,77,,192500,3/2/2017,148,2,"Apartment","Theodoor  Sevenslaan  9833 8500    Kortrijk ","Anderlecht"
6880191,"1070",2,,,12500,3/1/2017,638,3,"Apartment","Bisschoppenhoflaan  299   2100    Deurne ","Anderlecht"
6879995,"1070",3,175,235,345000,3/1/2017,733,13,"House","1070    Anderlecht ","Anderlecht"
6879369,"1070",6,215,190,385000,3/1/2017,592,5,"House","1070    Anderlecht ","Anderlecht"
6877505,"1070",2,90,,140000,2/28/2017,4539,28,"Apartment","rue  des  Faubourgs  39    droit 6700    Arlon ","Anderlecht"
6876897,"1070",3,160,,290000,2/28/2017,2002,22,"House","rue  des  gissiers  35 1070    Anderlecht ","Anderlecht"
6876529,"1070",2,87,,175000,2/27/2017,1518,24,"Apartment","Place  Bara   1070    Anderlecht ","Anderlecht"
6876487,"1070",2,98,,185000,2/27/2017,952,15,"Apartment","Place  Bara   1070    Anderlecht ","Anderlecht"
6874536,"1070",3,171,,327500,2/26/2017,326,0,"Apartment","Klaverstraat  47 8500    Kortrijk ","Anderlecht"
6874251,"1070",4,208,125,299000,2/25/2017,,,"House","Rue  de  Walcourt  97 1070    Anderlecht ","Anderlecht"
6873781,"1070",3,130,,264500,2/25/2017,10972,80,"House","1070    Anderlecht ","Anderlecht"
6873766,"1070",2,83,,259000,2/25/2017,539,3,"House","Clos  Hof  te  Ophem  31 1070    Anderlecht ","Anderlecht"
6873010,"1070",3,190,260,399000,2/24/2017,1295,10,"Apartment","1070    Anderlecht ","Anderlecht"
6872689,"1070",2,,121,0,2/24/2017,118,0,"House","Avenue  Itterbeek  44 1070    Anderlecht ","Anderlecht"
6872517,"1070",4,240,10000,395000,2/24/2017,176,3,"Apartment","1070    Anderlecht ","Anderlecht"
6871052,"1070",4,145,112,285000,2/23/2017,455,4,"House","1070    Anderlecht ","Anderlecht"
6870429,"1070",3,114,,219000,2/23/2017,457,20,"House","1070    Anderlecht ","Anderlecht"
6870003,"1070",3,114,,399000,2/22/2017,86,1,"House","Molenstraat  2D  22 1740    Ternat ","Anderlecht"
6869256,"1070",8,820,490,675000,2/22/2017,78,1,"House","1070    Anderlecht ","Anderlecht"
6868605,"1070",3,204,119,385000,2/22/2017,578,13,"Apartment","Herdersliedstraat  65 1070    Anderlecht ","Anderlecht"
6868592,"1070",3,105,345,255000,2/22/2017,1552,26,"House","1070    Anderlecht ","Anderlecht"
6868323,"1070",2,85,,176000,2/21/2017,330,3,"Apartment","Avenue  Docteur  Zamenhof    box5 1070    Anderlecht ","Anderlecht"
6868008,"1070",3,105,,199000,2/21/2017,388,5,"Apartment","1070    Anderlecht ","Anderlecht"
6863262,"1070",6,450,364,660000,2/17/2017,37,1,"House","1070    Anderlecht ","Anderlecht"
