ID,POSTAL_CODE,BEDROOMS,LIVING_AREA,LAND,PRICE,POSTED,VIEWS,SAVES,TYPE,LOCATION,COMMUNE,G_LOCATION,G_LAT,G_LNG
6759184,1830,3,160.0,,345000,12/16/2016,120.0,0.0,House,Melkstraat   87 1830    Machelen ,MACHELEN,"Melkstraat 87, 1830 Machelen, Belgium",50.905606,4.4356691
6757597,1830,3,115.0,265.0,235000,12/15/2016,364.0,0.0,House,Blijde  Inkomststraat  130 1830    Machelen ,MACHELEN,"Blijde Inkomststraat 130, 1830 Machelen, Belgium",50.9055239,4.4404458
6736751,1830,4,170.0,,359000,12/2/2016,63.0,0.0,House,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6729188,1830,5,230.0,227.0,295000,11/28/2016,648.0,1.0,House,Diegemstraat  22 1830    Machelen ,MACHELEN,"Diegemstraat 22, 1830 Machelen, Belgium",50.9089847,4.4349701
6726395,1830,3,,363.0,0,11/25/2016,646.0,5.0,House,stadionstraat  60 1830    Machelen ,MACHELEN,"Stadionstraat 60, 1830 Machelen, Belgium",50.9073311,4.4411795
6720306,1830,5,,1154.0,0,11/22/2016,393.0,10.0,Apartment,vuurkruisenlaan  45 1830    Machelen ,MACHELEN,"Vuurkruisenlaan 45, 1830 Machelen, Belgium",50.9089247,4.4404094
6715205,1830,3,167.0,215.0,299000,11/18/2016,890.0,6.0,House,Molenstraat  32 1830    Machelen ,MACHELEN,"Molenstraat 32, 1830 Machelen, Belgium",50.9064909,4.4341026
6709218,1830,3,130.0,104.0,290000,11/15/2016,272.0,2.0,House,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6707044,1830,4,160.0,160.0,359000,11/14/2016,593.0,2.0,House,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6706437,1830,4,172.0,81.0,270000,11/14/2016,,,House,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6696098,1830,3,,257.0,295000,11/7/2016,431.0,3.0,House,Parkstraat   1830    Machelen ,MACHELEN,"Parkstraat, 1830 Machelen, Belgium",50.9094884,4.4390983
6692488,1830,3,,354.0,255000,11/4/2016,484.0,1.0,House,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6689366,1830,3,,237.0,285000,11/3/2016,506.0,1.0,House,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6679752,1830,3,125.0,,279000,10/26/2016,21.0,0.0,Apartment,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6675568,1830,3,110.0,204.0,250000,10/24/2016,596.0,3.0,House,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6672111,1830,4,177.0,270.0,396000,10/21/2016,125.0,1.0,House,Mussenstraat   1830    Machelen ,MACHELEN,"Mussenstraat, 1830 Machelen, Belgium",50.9148891,4.4443822
6671776,1830,3,109.0,,219000,10/21/2016,32.0,0.0,Apartment,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6667851,1830,3,175.0,670.0,375000,10/19/2016,,,House,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6643869,1830,3,,438.0,320000,10/10/2016,,,House,Jan  Moensstraat  77 1830    Machelen ,MACHELEN,"Jan Moensstraat 77, 1830 Machelen, Belgium",50.9165343,4.4385329
6628953,1830,4,187.0,253.0,321500,10/1/2016,,,House,Toekomststraat  32 1830    Machelen ,MACHELEN,"Toekomststraat 32, 1830 Machelen, Belgium",50.9094533,4.4374085
6615039,1830,3,140.0,135.0,195000,9/22/2016,398.0,0.0,House,Diegemstraat  23 1830    Machelen ,MACHELEN,"Diegemstraat 23, 1830 Machelen, Belgium",50.9082114,4.4352908
6611082,1830,3,120.0,100.0,299000,9/20/2016,236.0,0.0,House,Van  Obberghenstraat  64 1830    Machelen ,MACHELEN,"Van Obberghenstraat 64, 1830 Machelen, Belgium",50.9150505,4.4363643
6610008,1830,4,220.0,120.0,423000,12/18/2016,622.0,2.0,House,zandstraat  40  box1 1830    Machelen ,MACHELEN,,,
6596006,1830,4,152.0,290.0,329000,9/12/2016,120.0,2.0,House,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6594178,1830,5,210.0,800.0,375000,9/11/2016,137.0,1.0,House,Camille  Franoisstraat  55 1830    Machelen ,MACHELEN,"Camille Françoisstraat 55, 1830 Machelen, Belgium",50.9125126,4.4409447
6581125,1830,4,214.0,190.0,299500,9/3/2016,,,House,Villastraat 1830    Machelen ,MACHELEN,"Villastraat, 1830 Machelen, Belgium",50.9051531,4.4283207
6569733,1830,3,,250.0,340000,8/26/2016,502.0,9.0,House,Vuurkruisenlaan   1830    Machelen ,MACHELEN,"Vuurkruisenlaan, 1830 Machelen, Belgium",50.9081188,4.4396792
6567050,1830,3,136.0,,295000,8/24/2016,177.0,0.0,House,Jean  Roelantsstraat  25 1830    Machelen ,MACHELEN,"Jean Roelantsstraat 25, 1830 Machelen, Belgium",50.9098407,4.4347835
6554285,1830,3,110.0,160.0,410000,8/16/2016,440.0,0.0,House,Turcksinstraat  35 1830    Machelen ,MACHELEN,"Turcksinstraat 35, 1830 Machelen, Belgium",50.9144889,4.4387189
6547276,1830,5,265.0,748.0,428000,8/10/2016,3782.0,8.0,House,Turcksinstraat  52 1830    Machelen ,MACHELEN,"Turcksinstraat 52, 1830 Machelen, Belgium",50.915046,4.4403621
6536139,1830,4,,729.0,650000,8/3/2016,657.0,1.0,House,Koningin  Astridlaan  33 1830    Machelen ,MACHELEN,"Kon. Astridlaan 33, 1830 Machelen, Belgium",50.9110914,4.4469868
6525632,1830,3,190.0,189.0,298000,7/27/2016,1067.0,14.0,House,Rampelbergstraat  19 1830    Machelen ,MACHELEN,"Rampelbergstraat 19, 1830 Machelen, Belgium",50.9106039,4.432637
6523579,1830,4,417.0,1582.0,745000,7/25/2016,1180.0,6.0,House,Heirbaan  133 1830     Machelen ,MACHELEN,"Heirbaan 133, 1830 Machelen, Belgium",50.9148918,4.446715
6513422,1830,4,110.0,,335000,7/17/2016,1516.0,8.0,House,Weerstandersstraat  10 1830    Machelen ,MACHELEN,"Weerstandersstraat 10, 1830 Machelen, Belgium",50.9086031,4.4384767
6494465,1830,4,138.0,160.0,225000,7/5/2016,3442.0,27.0,House,Oudstrijdersstraat  19 1830    Machelen ,MACHELEN,"Oudstrijdersstraat 19, 1830 Machelen, Belgium",50.9077288,4.4334183
6458768,1830,3,330.0,25.0,280000,6/17/2016,3532.0,36.0,House,DE  NEUFFORGESTRAAT  17 1830    Machelen ,MACHELEN,"de Neufforgestraat 17, 1830 Machelen, Belgium",50.9138914,4.4389255
6444554,1830,3,,499.0,345000,6/8/2016,1106.0,1.0,House,Jan  Veldmansstraat  66 1830    Machelen ,MACHELEN,"Jan Veldmansstraat 66, 1830 Machelen, Belgium",50.9185296,4.4510943
6424867,1830,5,225.0,470.0,278500,5/28/2016,5378.0,55.0,House,MELKSTRAAT  100 1830    Machelen ,MACHELEN,"Melkstraat 100, 1830 Machelen, Belgium",50.905407,4.4359814
6406710,1830,3,120.0,130.0,265000,5/20/2016,2163.0,12.0,House,Blijde  Inkomststraat  67 1830    Machelen ,MACHELEN,"Blijde Inkomststraat 67, 1830 Machelen, Belgium",50.9058334,4.4387744
6357393,1830,4,250.0,600.0,485000,4/22/2016,1769.0,3.0,House,1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
6328949,1830,4,245.0,170.0,335000,4/7/2016,4135.0,34.0,House,Diegemstraat  18 1830    Machelen ,MACHELEN,"Diegemstraat 18, 1830 Machelen, Belgium",50.9091082,4.4349503
6307744,1830,3,103.0,,229000,3/25/2016,1528.0,18.0,House,Koning  Boudewijnlaan  12 1830    Machelen ,MACHELEN,"Koning Boudewijnlaan 12, 1830 Machelen, Belgium",50.9019082,4.42924
6297388,1830,3,160.0,,280000,4/19/2017 8:21:23 PM,1023.0,7.0,House,vilvoordelaan  36 1830    Machelen ,MACHELEN,"Vilvoordelaan 36, 1830 Machelen, Belgium",50.9145184,4.4356522
5431268,1830,3,,220.0,285600,4/19/2017 8:21:23 PM,3301.0,15.0,House,Schetsveld   1830    Machelen ,MACHELEN,"1830 Machelen, Belgium",50.9125185,4.4376749
5423178,1830,3,214.0,191.0,299500,4/19/2017 8:21:23 PM,7065.0,44.0,House,Villastraat    boxB 1830    Machelen ,MACHELEN,,,
5413924,1830,3,214.0,281.0,319500,4/19/2017 8:21:23 PM,5345.0,14.0,House,Villastraat  6A 1830    Machelen ,MACHELEN,"Villastraat 6, 1830 Machelen, Belgium",50.9051329,4.428474
5310064,1830,3,,,319880,4/19/2017 8:21:23 PM,2024.0,5.0,Apartment,Turcksinstraat  74 1830    Machelen ,MACHELEN,"Turcksinstraat 74, 1830 Machelen, Belgium",50.9160031,4.442013
7216593,1853,3,100.0,,209000,10/18/2017,,,Apartment,Vijverstraat   1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Vijverstraat, 1853 Grimbergen, Belgium",50.9075568,4.3553197
7209231,1853,4,140.0,250.0,297000,10/13/2017,354.0,3.0,House,SintAmandsstraat  62 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Sint-Amandsstraat 62, 1853 Grimbergen, Belgium",50.9084426,4.3584101
7203905,1853,3,134.0,,250000,10/10/2017,88.0,0.0,Apartment,Verbeytstraat  63  box5 1853    StrombeekBever ,Strombeek-Bever,,,
7201941,1853,3,170.0,250.0,329000,10/9/2017,220.0,2.0,House,HENDRIK  DRAPSSTRAAT  25 1853    StrombeekBever ,Strombeek-Bever,"Hendrik Drapsstraat 25, 1853 Grimbergen, Belgium",50.9086441,4.3524589
7199400,1853,3,125.0,,224000,10/6/2017,,,House,De  Villegas  de  Clercampstraat  185 1853    StrombeekBever ,Strombeek-Bever,"De Villegas de Clercampstraat 185, 1853 Grimbergen, Belgium",50.9087147,4.3466705
7196427,1853,3,95.0,,169000,10/5/2017,,,Apartment,Kasteelstraat  29 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Kasteelstraat 29, 1853 Grimbergen, Belgium",50.9078048,4.3577205
7193433,1853,3,239.0,250.0,390000,10/3/2017,,,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
7180956,1853,4,255.0,1800.0,785000,9/25/2017,21.0,0.0,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
7180693,1853,3,200.0,115.0,350000,9/25/2017,110.0,6.0,Apartment,Beverlindestraat  23 1853    StrombeekBever ,Strombeek-Bever,"Beverlindestraat 23, 1853 Grimbergen, Belgium",50.908303,4.3419879
7179419,1853,3,192.0,310.0,380000,9/25/2017,351.0,0.0,House,SintAnnalaan  91 1853    StrombeekBever ,Strombeek-Bever,"Beverlindestraat 23, 1853 Grimbergen, Belgium",50.908303,4.3419879
7164419,1853,3,207.0,228.0,265000,9/14/2017,1888.0,28.0,House,Jozef  Van  Elewijckstraat  66 1853    StrombeekBever ,Strombeek-Bever,"Jozef van Elewijckstraat, Grimbergen, Belgium",50.9036326,4.3515885
7156271,1853,5,250.0,300.0,399000,9/10/2017,,,House,Rijkendalstraat  147 1853    StrombeekBever ,Strombeek-Bever,"Rijkendalstraat 147, 1853 Grimbergen, Belgium",50.9080455,4.3616398
7149551,1853,4,250.0,135.0,370000,9/6/2017,,,House,Koningslosesteenweg  29 1853    StrombeekBever ,Strombeek-Bever,"Koningslosesteenweg 29, 1853 Grimbergen, Belgium",50.9086144,4.3625497
7143695,1853,3,136.0,,255500,9/2/2017,,,House,De  Villegas  de  Clercampstraat 1853    StrombeekBever ,Strombeek-Bever,"De Villegas de Clercampstraat, 1853 Grimbergen, Belgium",50.9088271,4.349923
7130036,1853,3,115.0,,221000,8/24/2017,,,Apartment,Nieuwelaan   1853    Grimbergen   StrombeekBever ,Strombeek-Bever,"Nieuwelaan, 1853 Grimbergen, Belgium",50.9051676,4.3500837
7129927,1853,4,198.0,297.0,297000,8/25/2017,,,House,SintAmandsstraat  62 1853    StrombeekBever ,Strombeek-Bever,"Sint-Amandsstraat 62, 1853 Grimbergen, Belgium",50.9084426,4.3584101
7125822,1853,3,90.0,,212000,8/22/2017,54.0,0.0,Apartment,Vijverstraat  21  box0004 1853    StrombeekBever ,Strombeek-Bever,,,
7125764,1853,3,160.0,127.0,275000,8/22/2017,230.0,4.0,House,Vijverstraat  20 1853    Grimbergen ,Strombeek-Bever,"Vijverstraat 20, 1853 Grimbergen, Belgium",50.9078243,4.3555363
7125525,1853,3,112.0,315.0,50000,8/22/2017,199.0,1.0,House,1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
7118553,1853,3,138.0,185.0,315000,8/17/2017,,,House,Jan  Mulsstraat   1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Jan Mulsstraat, 1853 Grimbergen, Belgium",50.9080545,4.3494265
7114195,1853,3,180.0,240.0,395000,8/12/2017,,,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
7110858,1853,3,205.0,382.0,289000,8/10/2017,518.0,9.0,House,Rijkendalstraat  125 1853    StrombeekBever ,Strombeek-Bever,"Rijkendalstraat 125, 1853 Grimbergen, Belgium",50.9077443,4.3606974
7106824,1853,3,150.0,250.0,309000,8/8/2017,,,House,Rozenlaan  18 1853    StrombeekBever ,Strombeek-Bever,"Rozenlaan 18, 1853 Grimbergen, Belgium",50.9106467,4.3654865
7102352,1853,4,226.0,325.0,335000,8/4/2017,145.0,0.0,House,Lakensestraat  15 1853    Strombeek ,Strombeek-Bever,"Lakensestraat 15, 1853 Grimbergen, Belgium",50.9065547,4.3533133
7099158,1853,3,210.0,168.0,325000,8/2/2017,302.0,2.0,House,Rodepoortstraat   1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Rodepoortstraat, 1853 Grimbergen, Belgium",50.9106191,4.3591742
7097876,1853,3,179.0,122.0,299000,8/1/2017,,,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
7097530,1853,3,115.0,,221000,8/1/2017,,,Apartment,Nieuwelaan   1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Nieuwelaan, 1853 Grimbergen, Belgium",50.9051676,4.3500837
7091766,1853,3,196.0,303.0,350000,7/27/2017,1257.0,5.0,House,Sint  annalaan  24 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Sint Anna Laan 24, 1853 Grimbergen, Belgium",50.9019607,4.3595563
7084651,1853,5,180.0,90.0,295000,7/20/2017,503.0,3.0,House,Schoolstraat  31 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Schoolstraat 31, 1853 Grimbergen, Belgium",50.908065,4.3499701
7079432,1853,4,180.0,,299000,7/16/2017,,,House,Grote  Winkellaan  38 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Grotewinkellaan 38, 1853 Grimbergen, Belgium",50.9058601,4.3629922
7077790,1853,3,180.0,240.0,395000,7/14/2017,134.0,0.0,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
7077219,1853,3,150.0,220.0,289000,7/14/2017,313.0,1.0,House,Brouwerijstraat  40 1853    StrombeekBever ,Strombeek-Bever,"Brouwerijstraat 40, 1853 Grimbergen, Belgium",50.91131,4.358988
7073193,1853,5,225.0,344.0,475000,7/19/2017,483.0,4.0,House,Jozef  Van  Elewijckstraat  17 1853     StrombeekBever ,Strombeek-Bever,"Jozef van Elewijckstraat 17, 1853 Grimbergen, Belgium",50.9050982,4.353849
7064701,1853,3,105.0,,239000,7/5/2017,341.0,4.0,Apartment,Singel  20 1853    StrombeekBever ,Strombeek-Bever,"Singel 20, 1853 Grimbergen, Belgium",50.9125739,4.3541824
7062948,1853,4,255.0,1800.0,825000,7/4/2017,221.0,2.0,House,1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
7061249,1853,3,295.0,240.0,395000,7/3/2017,403.0,1.0,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
7057355,1853,3,185.0,,299000,6/30/2017,423.0,16.0,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
7053949,1853,3,135.0,,210000,6/28/2017,467.0,5.0,House,Koningslosesteenweg  80 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Koningslosesteenweg 80, 1853 Grimbergen, Belgium",50.9088634,4.3590739
7053745,1853,3,216.0,107.0,319000,6/28/2017,2583.0,37.0,House,Schoolstraat   1853    StrombeekBever ,Strombeek-Bever,"Schoolstraat, 1853 Grimbergen, Belgium",50.9084439,4.3501539
7053176,1853,4,231.0,218.0,449000,6/27/2017,608.0,1.0,House,1853    Grimbergen ,Strombeek-Bever,"1853 Grimbergen, Belgium",50.9083671,4.3398332
7044057,1853,3,140.0,328.0,371888,6/21/2017,481.0,4.0,House,Oude  Mechelsestraat 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Oude Mechelsestraat, 1853 Grimbergen, Belgium",50.9121795,4.3494318
7039321,1853,3,165.0,227.0,349000,6/19/2017,1933.0,47.0,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
7037236,1853,4,,393.0,409406,6/17/2017,366.0,0.0,House,Treft   1853    StrombeekBever ,Strombeek-Bever,"Treft, 1853 Grimbergen, Belgium",50.904266,4.3380537
7024910,1853,4,225.0,,399000,6/10/2017,26.0,1.0,Apartment,Klauwaartslaan  41 1853    StrombeekBever ,Strombeek-Bever,"Klauwaartslaan 41, 1853 Grimbergen, Belgium",50.9029396,4.3523739
7024844,1853,3,95.0,,224000,6/10/2017,183.0,0.0,Apartment,Brouwerijstraat   1853     Grimbergen  StrombeekBever ,Strombeek-Bever,"Brouwerijstraat, 1853 Grimbergen, Belgium",50.911497,4.3585753
7000453,1853,3,,,240000,5/24/2017,107.0,0.0,Apartment,Bergdal  13006 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Bergdal, 1853 Grimbergen, Belgium",50.90249,4.3537421
6996671,1853,4,186.0,321.0,445000,5/22/2017,248.0,3.0,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
6996426,1853,3,130.0,,225000,5/31/2017,564.0,2.0,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
6992901,1853,3,105.0,,260000,5/18/2017,417.0,7.0,Apartment,Singel  20 1853    StrombeekBever ,Strombeek-Bever,"Singel 20, 1853 Grimbergen, Belgium",50.9125739,4.3541824
6991726,1853,3,110.0,222.0,295000,5/18/2017,1427.0,12.0,House,Kareelbakkerijstraat  22 1853    StrombeekBever ,Strombeek-Bever,"Kareelbakkerijstraat 22, 1853 Grimbergen, Belgium",50.9054272,4.3612878
6983968,1853,4,180.0,,319000,5/13/2017,1696.0,24.0,House,Grote  Winkellaan  38 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Grotewinkellaan 38, 1853 Grimbergen, Belgium",50.9058601,4.3629922
6982137,1853,3,,,260000,5/12/2017,352.0,2.0,Apartment,Singel  20 1853    StrombeekBever ,Strombeek-Bever,"Singel 20, 1853 Grimbergen, Belgium",50.9125739,4.3541824
6982055,1853,5,200.0,167.0,369000,5/12/2017,908.0,14.0,House,binnenhof   1853    StrombeekBever ,Strombeek-Bever,"Binnenhof, 1853 Grimbergen, Belgium",50.9039767,4.3430469
6981879,1853,3,151.0,,375000,5/12/2017,106.0,0.0,House,Hoveniersstraat  35 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Hoveniersstraat 35, 1853 Grimbergen, Belgium",50.9129651,4.3544791
6981626,1853,4,170.0,330.0,315000,5/12/2017,742.0,8.0,House,Jan  Mulsstraat  103 1853    Grimbergen ,Strombeek-Bever,"Jan Mulsstraat 103, 1853 Grimbergen, Belgium",50.9080023,4.3470878
6978319,1853,3,100.0,,239000,5/10/2017,450.0,6.0,Apartment,Chauss  Romaine  524 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Romeinsesteenweg 524, 1020 Grimbergen, Belgium",50.9017691,4.348293
6978155,1853,3,135.0,,264896,5/10/2017,394.0,0.0,Apartment,De  Villegas  de  Clercampstraat   1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"De Villegas de Clercampstraat, 1853 Grimbergen, Belgium",50.9088271,4.349923
6971083,1853,3,150.0,220.0,298000,5/5/2017,1727.0,14.0,House,Brouwerijstraat  40 1853    StrombeekBever ,Strombeek-Bever,"Brouwerijstraat 40, 1853 Grimbergen, Belgium",50.91131,4.358988
6959356,1853,3,183.0,721.0,355000,4/27/2017,1491.0,19.0,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
6951853,1853,4,270.0,,439000,4/22/2017,3087.0,15.0,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
6941128,1853,3,,1020.0,525000,4/14/2017,575.0,2.0,House,Lakensestraat  118 1853    StrombeekBever ,Strombeek-Bever,"Lakensestraat 118, 1853 Grimbergen, Belgium",50.9039453,4.3561068
6936302,1853,3,125.0,,242000,4/11/2017,867.0,18.0,Apartment,LAKENSESTRAAT  41  boxB010 1853    StrombeekBever ,Strombeek-Bever,,,
6933905,1853,4,230.0,,359000,4/9/2017,2558.0,39.0,House,SintAmandsstraat  196 1853    StrombeekBever ,Strombeek-Bever,"Sint-Amandsstraat 196, 1853 Grimbergen, Belgium",50.9043579,4.3603489
6930030,1853,4,130.0,,275000,4/6/2017,744.0,4.0,House,RIJKENDALSTRAAT  33 1853    StrombeekBever ,Strombeek-Bever,"Rijkendalstraat 33, 1853 Grimbergen, Belgium",50.9063011,4.3558255
6926120,1853,3,95.0,,184000,4/4/2017,1263.0,5.0,Apartment,Grotewinkellaan  9916 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Grotewinkellaan, 1853 Grimbergen, Belgium",50.90781,4.36246
6925421,1853,3,107.0,,273000,4/3/2017,640.0,2.0,House,Bergdal    box7 1853    StrombeekBever ,Strombeek-Bever,,,
6925334,1853,5,160.0,,420000,4/3/2017,1108.0,1.0,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
6921373,1853,3,,,525000,3/31/2017,241.0,1.0,Apartment,Lakensestraat  118 1853    StrombeekBever ,Strombeek-Bever,"Lakensestraat 118, 1853 Grimbergen, Belgium",50.9039453,4.3561068
6920991,1853,3,100.0,,249000,3/31/2017,624.0,7.0,Apartment,Chauss  Romaine  524 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Romeinsesteenweg 524, 1020 Grimbergen, Belgium",50.9017691,4.348293
6914696,1853,3,216.0,107.0,339000,3/27/2017,,,House,Schoolstraat   1853    StrombeekBever ,Strombeek-Bever,"Schoolstraat, 1853 Grimbergen, Belgium",50.9084439,4.3501539
6914018,1853,3,205.0,589.0,415000,3/27/2017,345.0,1.0,House,Koningslosesteenweg  23 1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Koningslosesteenweg 23, 1853 Grimbergen, Belgium",50.9087637,4.3628385
6912054,1853,3,,,0,3/24/2017,98.0,5.0,Apartment,Singel  20 1853    StrombeekBever ,Strombeek-Bever,"Singel 20, 1853 Grimbergen, Belgium",50.9125739,4.3541824
6910515,1853,5,215.0,340.0,310000,3/23/2017,485.0,10.0,House,1853    Grimbergen ,Strombeek-Bever,"1853 Grimbergen, Belgium",50.9083671,4.3398332
6901282,1853,5,145.0,150.0,275000,3/16/2017,2384.0,35.0,House,Bloemendallaan  56 1853    StrombeekBever ,Strombeek-Bever,"Bloemendallaan 56, 1853 Grimbergen, Belgium",50.9045277,4.3577779
6897132,1853,5,279.0,1185.0,900000,3/14/2017,261.0,1.0,Apartment,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
6892325,1853,3,150.0,,325000,3/10/2017,,,Apartment,Klauwaartslaan  37 1853    StrombeekBever ,Strombeek-Bever,"Klauwaartslaan 37, 1853 Grimbergen, Belgium",50.9028837,4.3526326
6888448,1853,5,250.0,320.0,475000,3/7/2017,260.0,2.0,House,Jozef  Van  Elewijckstraat  17 1853    StrombeekBever ,Strombeek-Bever,"Jozef van Elewijckstraat 17, 1853 Grimbergen, Belgium",50.9050982,4.353849
6885053,1853,4,180.0,200.0,300000,3/5/2017,800.0,3.0,House,groewinkellaan  38 1853    StrombeekBever ,Strombeek-Bever,,,
6874230,1853,3,100.0,,270000,2/25/2017,,,House,1853    StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
6866521,1853,3,207.0,151.0,259000,2/20/2017,1040.0,13.0,House,Rodepoortstraat  11   1853    StrombeekBever ,Strombeek-Bever,"Rodepoortstraat 11, 1853 Grimbergen, Belgium",50.9113611,4.3601186
6860329,1853,4,,394.0,404072,2/16/2017,123.0,0.0,House,Treft   1853    StrombeekBever ,Strombeek-Bever,"Treft, 1853 Grimbergen, Belgium",50.904266,4.3380537
6853947,1853,3,113.0,,280000,2/11/2017,169.0,0.0,House,1853    Grimbergen  StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
6847471,1853,3,230.0,104.0,345000,2/6/2017,,,House,Schoolstraat   1853    StrombeekBever ,Strombeek-Bever,"Schoolstraat, 1853 Grimbergen, Belgium",50.9084439,4.3501539
6845137,1853,3,144.0,187.0,299000,2/4/2017,485.0,9.0,House,Lakensestraat  36 1853    StrombeekBever ,Strombeek-Bever,"Lakensestraat 36, 1853 Grimbergen, Belgium",50.9061057,4.3537165
6835412,1853,3,,329.0,0,2/2/2017,467.0,11.0,House,SintAmandsstraat   57 1853    StrombeekBever ,Strombeek-Bever,"Sint-Amandsstraat 57, 1853 Grimbergen, Belgium",50.9082392,4.358824
6832260,1853,3,111.0,,229000,2/1/2017,508.0,9.0,Apartment,Grimbergsesteenweg  198  box4 1853    StrombeekBever ,Strombeek-Bever,,,
6820823,1853,3,162.0,,325000,1/27/2017,,,House,Sint  annalaan  48 1853    StrombeekBever ,Strombeek-Bever,"Sint Anna Laan 48, 1853 Grimbergen, Belgium",50.9031327,4.3615096
6820289,1853,3,162.0,,325000,1/27/2017,,,House,Sint  annalaan  48 1853    StrombeekBever ,Strombeek-Bever,"Sint Anna Laan 48, 1853 Grimbergen, Belgium",50.9031327,4.3615096
6806211,1853,3,162.0,,325000,1/27/2017,,,House,Sint  annalaan  48 1853    StrombeekBever ,Strombeek-Bever,"Sint Anna Laan 48, 1853 Grimbergen, Belgium",50.9031327,4.3615096
6803258,1853,4,130.0,209.0,275000,1/19/2017,,,House,1853     StrombeekBever ,Strombeek-Bever,"Strombeek, 1853 Grimbergen, Belgium",50.9103739,4.35564
6795998,1853,4,236.0,109.0,250000,1/15/2017,1630.0,31.0,House,Oude  Mechelsestraat  64 1853    StrombeekBever ,Strombeek-Bever,"Oude Mechelsestraat 64, 1853 Grimbergen, Belgium",50.9107158,4.347526
