ID,POSTAL_CODE,BEDROOMS,LIVING_AREA,LAND,PRICE,POSTED,VIEWS,SAVES,TYPE,LOCATION,COMMUNE
6466335,"1070",2,91,,860,6/20/2016,,,"Apartment","1070    Anderlecht ","Anderlecht"
6466310,"1070",2,85,,790,6/20/2016,276,3,"Apartment","1070    Anderlecht ","Anderlecht"
6464902,"1070",2,74,,750,6/18/2016,,,"Apartment","Avenue  Frans  Van  Kalken    box43 1070    Anderlecht ","Anderlecht"
6464015,"1070",2,110,,900,6/17/2016,,,"Apartment","Rue  de  Obus  49 1070    Anderlecht ","Anderlecht"
6463366,"1070",3,,,900,6/17/2016,,,"Apartment","1070    Anderlecht ","Anderlecht"
6461171,"1070",3,95,,1100,6/16/2016,,,"House","1070    Anderlecht ","Anderlecht"
6461151,"1070",2,100,,750,6/16/2016,,,"Apartment","chauss  de  mons  481 1070    Anderlecht ","Anderlecht"
6460353,"1070",2,120,,915,6/16/2016,,,"Apartment","1070     Anderlecht ","Anderlecht"
6458765,"1070",2,80,,800,6/15/2016,,,"Apartment","1070    Anderlecht ","Anderlecht"
6458711,"1070",2,65,,740,6/15/2016,,,"Apartment","Rue  De  expansion  12 1070    Anderlecht ","Anderlecht"
6458638,"1070",3,100,,900,6/15/2016,,,"Apartment","1070    Anderlecht ","Anderlecht"
6457411,"1070",2,80,,950,6/15/2016,,,"Apartment","Avenue  Marius  Renard  41 1070    Anderlecht ","Anderlecht"
6457056,"1070",2,70,,675,6/15/2016,,,"Apartment","1070    Anderlecht ","Anderlecht"
6456931,"1070",4,150,,400,6/14/2016,,,"Apartment","Rue  Frans  Hals  78 1070    Anderlecht ","Anderlecht"
6453054,"1070",2,88,,750,6/12/2016,,,"Apartment","rue  du  Menuet   1070    Anderlecht ","Anderlecht"
6452951,"1070",2,120,,850,6/12/2016,,,"Apartment","1070    Anderlecht ","Anderlecht"
6447711,"1070",2,100,,950,6/9/2016,86,0,"Apartment","1070    Anderlecht ","Anderlecht"
6445006,"1070",2,85,,790,6/8/2016,177,2,"Apartment","rue  de  autonomie    box15 1070    Anderlecht ","Anderlecht"
6444538,"1070",5,,,400,6/8/2016,197,0,"Apartment","Avenue  Auber  16 1070    Anderlecht ","Anderlecht"
6443113,"1070",2,75,,715,6/7/2016,610,10,"Apartment","Rue  de  la  Sonatine  81 1070    Anderlecht ","Anderlecht"
6442372,"1070",2,85,,750,6/7/2016,481,2,"Apartment","1070    Anderlecht ","Anderlecht"
6441359,"1070",2,60,,600,6/7/2016,1064,8,"House","rue   Georges  Moreau   1070    Anderlecht ","Anderlecht"
6439453,"1070",6,190,270,1350,6/5/2016,619,6,"House","1070    Anderlecht ","Anderlecht"
6437104,"1070",2,108,,980,6/3/2016,162,1,"Apartment","Av  de  la  libre  Acadmie  11 1070    Anderlecht ","Anderlecht"
6436965,"1070",2,108,,980,6/3/2016,110,1,"Apartment","1070    Anderlecht ","Anderlecht"
6436007,"1070",2,85,,750,6/3/2016,547,1,"Apartment","1070    Anderlecht ","Anderlecht"
6434676,"1070",3,117,,1200,6/2/2016,756,3,"House","Rue  de  Neerpede  426 1070    Anderlecht ","Anderlecht"
6433993,"1070",2,,,800,6/2/2016,292,0,"Apartment","1070    Anderlecht ","Anderlecht"
6432622,"1070",2,80,,720,6/2/2016,1060,4,"Apartment","rue  Henri  Caronstraat  17c 1070    Anderlecht ","Anderlecht"
6432329,"1070",2,,,660,6/1/2016,1349,17,"Apartment","Karel  Van  De  Woestynestraat  79 1070    Anderlecht ","Anderlecht"
6432236,"1070",2,77,,600,6/1/2016,624,6,"Apartment","Itterbeekselaan  38 1070    Anderlecht ","Anderlecht"
6430187,"1070",2,75,,680,5/31/2016,1356,10,"House","Rue  des  bassins  45 1070    Anderlecht ","Anderlecht"
6430128,"1070",3,75,,830,6/10/2016,,,"Apartment","rue  henri  vieuxtemps  35 1070    Anderlecht ","Anderlecht"
6426695,"1070",3,90,,825,5/30/2016,997,8,"Apartment","1070    Anderlecht ","Anderlecht"
6425616,"1070",3,100,,1000,5/29/2016,487,2,"Apartment","1070    Anderlecht ","Anderlecht"
6423741,"1070",3,110,,1290,5/28/2016,338,5,"House","1070    Anderlecht ","Anderlecht"
6423356,"1070",2,80,,700,5/27/2016,2073,9,"Apartment","1070    Anderlecht ","Anderlecht"
6421502,"1070",3,,,460,5/26/2016,704,3,"Apartment","Rue  Porselein  16 1070    Anderlecht ","Anderlecht"
6421175,"1070",2,80,,900,5/27/2016,940,2,"Apartment","rue  de  la  cavatine  32  box2 1070     Anderlecht ","Anderlecht"
6418653,"1070",3,,,895,5/25/2016,1033,12,"Apartment","1070    Anderlecht ","Anderlecht"
6418312,"1070",6,,,415,5/25/2016,628,1,"Apartment","Rue  de  la  Democratie  44 1070    Anderlecht ","Anderlecht"
6418144,"1070",2,75,,725,5/26/2016,1313,16,"Apartment","Rue  de  Veeweyde  117  boxC8 1070    Anderlecht ","Anderlecht"
6417925,"1070",2,75,,800,5/25/2016,572,4,"Apartment","1070    Anderlecht ","Anderlecht"
6417549,"1070",2,110,,850,5/25/2016,447,5,"Apartment","1070    Anderlecht ","Anderlecht"
6410964,"1070",2,80,,725,5/24/2016,1431,7,"Apartment","avenue  clmenceau  62 1070    Anderlecht ","Anderlecht"
6409500,"1070",2,150,,1250,5/23/2016,87,0,"Apartment","1070    Anderlecht ","Anderlecht"
6409473,"1070",7,220,220,350,5/23/2016,1263,2,"House",,"Anderlecht"
6409068,"1070",2,150,,850,5/23/2016,1201,8,"House","Rue  JOREZ  13 1070    Anderlecht ","Anderlecht"
6409046,"1070",2,70,,690,5/23/2016,3283,17,"Apartment","av  Frans  van  Kalken    box4 1070    Anderlecht ","Anderlecht"
6405867,"1070",2,90,,800,5/20/2016,912,8,"Apartment","Rue  Claude  Debussy  30  box4 1070    Anderlecht ","Anderlecht"
6403649,"1070",3,,,850,5/19/2016,1680,7,"Apartment","1070    Anderlecht ","Anderlecht"
6403609,"1070",2,90,,775,5/19/2016,765,3,"Apartment","rue  de  Fiennes  85 1070    Anderlecht ","Anderlecht"
6401480,"1070",2,150,,1250,5/18/2016,259,6,"House","1070    Anderlecht ","Anderlecht"
6400012,"1070",2,120,,900,5/17/2016,2209,7,"House","1070    Anderlecht ","Anderlecht"
6398497,"1070",2,95,,730,5/16/2016,2145,7,"Apartment","av  des  Crocus  56 1070    Anderlecht ","Anderlecht"
6398398,"1070",4,140,,408,5/16/2016,3553,28,"Apartment","rue  sylvain  denayer  70 1070    Anderlecht ","Anderlecht"
6398162,"1070",2,80,,750,5/15/2016,1977,14,"Apartment","1070    Anderlecht ","Anderlecht"
6397306,"1070",2,93,,850,5/14/2016,1307,8,"Apartment","Square  Jean  Hayet  44 1070    Anderlecht ","Anderlecht"
6385147,"1070",2,85,,850,5/9/2016,881,7,"Apartment","1070    Anderlecht ","Anderlecht"
6377147,"1070",2,,,770,5/3/2016,773,5,"Apartment","Rue  Eloy   00 1070    Anderlecht ","Anderlecht"
6367933,"1070",2,80,,850,4/28/2016,1602,8,"House","1070    Anderlecht ","Anderlecht"
6366029,"1070",2,85,,750,4/27/2016,1527,7,"Apartment","1070    Anderlecht ","Anderlecht"
6364849,"1070",2,95,,900,4/26/2016,828,4,"Apartment","rue  Lambert  Crickx  16 1070    Anderlecht ","Anderlecht"
6364531,"1070",3,130,,1050,4/26/2016,1338,8,"House","1070    Anderlecht ","Anderlecht"
6363259,"1070",2,84,,730,4/25/2016,1596,4,"Apartment","Av  des  Missionnaires  laan  41 1070    Anderlecht ","Anderlecht"
6362944,"1070",2,80,,700,4/25/2016,3254,16,"Apartment","1070    Anderlecht ","Anderlecht"
6350142,"1070",2,93,,800,4/19/2016,1611,10,"Apartment","Missionarissenlaan  32 1070    Anderlecht ","Anderlecht"
6344133,"1070",3,,,1100,4/15/2016,1519,11,"House","Fruitstraat  57 1070    Anderlecht ","Anderlecht"
6337934,"1070",2,70,,700,4/13/2016,2462,9,"Apartment","Rue  Eugne  Baie  20 1070    Anderlecht ","Anderlecht"
6337362,"1070",2,90,,800,4/12/2016,2342,18,"Apartment","Route  de  Lennik  1043 1070    Anderlecht ","Anderlecht"
6337053,"1070",3,117,,1000,4/12/2016,1472,3,"Apartment","1070    Anderlecht ","Anderlecht"
6336236,"1070",2,100,,1300,4/12/2016,261,7,"House","1070    Anderlecht ","Anderlecht"
6335174,"1070",2,85,,790,4/11/2016,1819,10,"Apartment","1070    Anderlecht ","Anderlecht"
6324227,"1070",2,66,,750,4/5/2016,2463,8,"Apartment","rue  des  bassins  11 1070    Anderlecht ","Anderlecht"
6320624,"1070",4,20,,500,4/3/2016,4192,12,"Apartment","Bergensesteenweg  1427 1070    Anderlecht ","Anderlecht"
6310436,"1070",2,102,,720,3/28/2016,4512,22,"House","1070    Anderlecht ","Anderlecht"
6296178,"1070",2,60,,750,3/20/2016,1057,4,"Apartment","Boulevard  Prince  de  Mige  12 1070    Anderlecht ","Anderlecht"
6265812,"1070",3,60,,450,3/4/2016,7647,29,"Apartment","Rue  docteur  Roux  11 1070    Anderlecht ","Anderlecht"
6253149,"1070",4,110,,950,2/27/2016,3617,21,"Apartment","1070    Anderlecht ","Anderlecht"
6231603,"1070",3,113,,935,2/18/2016,2818,12,"Apartment","Clos  Hof  te  Ophem  20 1070    Anderlecht ","Anderlecht"
6228240,"1070",2,,,800,2/17/2016,1688,5,"Apartment","Avenue  Jean  Siblius  16 1070    Anderlecht ","Anderlecht"
6211943,"1070",3,130,,1050,2/9/2016,8959,54,"House",,"Anderlecht"
6198383,"1070",2,80,,870,7/11/2017,1101,3,"Apartment","Rue  Jules  Broeren  47 1070    Anderlecht ","Anderlecht"
6167639,"1070",2,70,,790,1/25/2016,3838,6,"Apartment","Rue  Pierre  Biddaer  44 1070    Anderlecht ","Anderlecht"
6166357,"1070",3,210,,1550,6/28/2017,1031,4,"House","avenue  de  la  Libre  Acadmie  38  box11 1070    Anderlecht ","Anderlecht"
6129970,"1070",2,195,,1990,1/7/2016,1018,2,"House","VEEARTSENSTRAAT  4918 1070     Anderlecht ","Anderlecht"
6119694,"1070",2,101,,890,10/4/2017,,,"House","Rue  Bisse  1721 1070    Anderlecht ","Anderlecht"
6096154,"1070",2,80,,750,3/24/2017,2101,13,"Apartment","Boulevard  Aristide  Briand  53 1070    Anderlecht ","Anderlecht"
6095976,"1070",2,,,700,5/9/2017,3295,14,"Apartment","Av  Waxweiler  11 1070    Anderlecht ","Anderlecht"
6074243,"1070",2,65,,670,7/1/2016,,,"Apartment","Broeckstraat  53  box3 1070    Anderlecht ","Anderlecht"
6073275,"1070",2,80,,780,4/19/2017 8:22:18 PM,5900,33,"Apartment","Boulevard  Joseph  Bracops  14 1070    Anderlecht ","Anderlecht"
6033557,"1070",2,80,,785,5/5/2017,3377,24,"Apartment","Rue  de  la  Laiterie  115 1070    Anderlecht ","Anderlecht"
5895141,"1070",3,78,,740,2/23/2017,2551,7,"Apartment","rue  general  ruquoy  23 1070    Anderlecht ","Anderlecht"
5894126,"1070",3,156,,550,4/19/2017 8:22:18 PM,14454,41,"Apartment","rue  Plantin  26  box7 1070    Anderlecht ","Anderlecht"
5884267,"1070",2,92,,900,9/2/2016,,,"Apartment","rue  Lieutenant  Liedel  25  box9 1070    Anderlecht ","Anderlecht"
5841480,"1070",4,160,,500,5/19/2017,1729,1,"Apartment","rue  Frans  Hals  100 1070    Anderlecht ","Anderlecht"
5827159,"1070",2,70,,750,2/5/2017,,,"Apartment","Place  de  la  beaut   1070    Anderlecht ","Anderlecht"
5807031,"1070",2,35,,445,6/12/2016,,,"Apartment","Rue    Nansen  30 1070    Anderlecht ","Anderlecht"
5791891,"1070",2,100,,400,7/3/2016,,,"Apartment","avenue  camille  vaneukem  20  box1 1070    Anderlecht ","Anderlecht"
5749719,"1070",2,85,,750,6/17/2016,,,"Apartment","RUE  FRANCOIS  YSEWYN  68 1070    Anderlecht ","Anderlecht"
5708515,"1070",2,90,,875,7/11/2016,,,"Apartment","Avenue  Limbourg  22 1070    Anderlecht ","Anderlecht"
5696912,"1070",2,70,,650,7/5/2017,14775,35,"Apartment","Avenue  Norbert  Gille  72 1070    Anderlecht ","Anderlecht"
5694282,"1070",2,165,,1500,4/19/2017 8:22:18 PM,2663,22,"House","1070    Anderlecht ","Anderlecht"
5654014,"1070",2,80,,665,9/18/2017,6181,10,"Apartment","Rue  des  Deportees  Anderlechtois  19 1070    Anderlecht ","Anderlecht"
5556251,"1070",2,100,,850,3/10/2017,,,"Apartment","rue  de  la  Cantilne  21 1070    Anderlecht ","Anderlecht"
5541734,"1070",2,100,,950,2/6/2017,,,"Apartment",,"Anderlecht"
5541548,"1070",2,100,,750,2/4/2017,4123,15,"Apartment","rue  Lieutenant  Lidel  72 1070    Anderlecht ","Anderlecht"
5522661,"1070",2,90,,865,6/1/2016,615,1,"Apartment","square  Jean  Hayet  66  box4 1070    Anderlecht ","Anderlecht"
5477678,"1070",2,100,,850,5/30/2016,1628,0,"Apartment","Avenue    Siblius  16  box71 1070    Anderlecht ","Anderlecht"
5433602,"1070",5,160,,360,6/16/2017,2855,9,"Apartment","RUE  SYLVAIN  DENAYER    boxA 1070    Anderlecht ","Anderlecht"
5403495,"1070",2,95,,795,2/8/2016,2295,17,"House","Rue  de  birmingham  374  box1 1070    Anderlecht ","Anderlecht"
5341358,"1070",2,90,,815,10/17/2016,,,"House","Square  Jean  Hayet  32 1070    Anderlecht ","Anderlecht"
5262689,"1070",2,80,,820,8/13/2017,185,3,"Apartment","rue  de  agrement  00 1070    Anderlecht ","Anderlecht"
5250999,"1070",2,110,,1050,10/12/2016,,,"House","Clos   Mudra  26  boxA01 1070    Anderlecht ","Anderlecht"
5247870,"1070",3,80,,300,5/20/2016,2857,4,"Apartment","Rue  des  Colombophiles  78 1070    Anderlecht ","Anderlecht"
5230160,"1070",3,160,,1250,10/26/2016,,,"House","avenue  de  la  libre  acadmie   1070    Anderlecht ","Anderlecht"
5205075,"1070",6,,,375,7/8/2016,,,"Apartment","rue   de  la  procession   rue  du  drapeau  81 1070    Anderlecht ","Anderlecht"
5174318,"1070",3,130,,350,7/3/2016,,,"Apartment","avenue  raymond  vander  bruggen  51 1070    Anderlecht ","Anderlecht"
5155134,"1070",2,85,,700,2/4/2017,682,7,"Apartment","Rue  des  rinaires  39 1070    Anderlecht ","Anderlecht"
5067859,"1070",2,90,,785,1/19/2017,,,"Apartment",,"Anderlecht"
4984285,"1070",2,90,,775,9/24/2017,,,"House","avenue  Norbert  Gille  72 1070    Anderlecht ","Anderlecht"
4958655,"1070",2,90,,850,3/24/2016,1342,5,"Apartment","rue  Gheude  70 1070    Anderlecht ","Anderlecht"
4950314,"1070",2,80,,750,5/13/2016,2934,25,"Apartment","avenue  des  nestrels    box3 1070    Anderlecht ","Anderlecht"
4916824,"1070",2,,,685,3/19/2017,3151,25,"Apartment","Rue  Commandant  Charcot  15 1070    Anderlecht ","Anderlecht"
4874341,"1070",2,75,,770,6/2/2017,421,4,"Apartment","Rue   de  la  rit  45A  box6 1070    Anderlecht ","Anderlecht"
4802802,"1070",2,48,,610,6/27/2017,994,7,"House","Boulevard  Felix  Paulsen  17 1070    Anderlecht ","Anderlecht"
4770294,"1070",2,,150,800,4/12/2016,5948,16,"House",,"Anderlecht"
4735256,"1070",6,180,,490,5/11/2016,2286,5,"Apartment","rue  de  Veeweyde  151 1070    Anderlecht ","Anderlecht"
4686283,"1070",2,105,,825,5/15/2017,746,6,"Apartment","Clos  Hof  te  Ophem  16 1070    Anderlecht ","Anderlecht"
4664747,"1070",2,100,,720,11/21/2016,666,2,"Apartment","Rue  des  Orchides  25 1070     Anderlecht ","Anderlecht"
4640875,"1070",2,82,,725,5/29/2016,1139,17,"Apartment","Boulevard  Sylvain  Dupuis  354  box19 1070    Anderlecht ","Anderlecht"
4616138,"1070",2,95,,850,1/1/2017,360,0,"Apartment","boulevard  maurice  carme  12  boxe1 1070    Anderlecht ","Anderlecht"
4614781,"1070",2,93,,690,6/21/2016,,,"Apartment","avdocteur  zamenhof  14 1070    Anderlecht ","Anderlecht"
4603127,"1070",2,80,,760,11/2/2016,4064,60,"Apartment","1070    Anderlecht ","Anderlecht"
4586159,"1070",2,90,,750,2/3/2016,402,0,"Apartment","Rue  Frans  Hals  44 1070    Anderlecht ","Anderlecht"
4490263,"1070",11,600,,350,8/18/2016,,,"Apartment","rue  du  greffe  58 1070    Anderlecht ","Anderlecht"
4487622,"1070",2,87,,810,6/12/2016,,,"Apartment","Rue  Denis  Verdonck  10  box3 1070    Anderlecht ","Anderlecht"
4463189,"1070",2,75,,700,3/6/2017,,,"Apartment","bld  Th  lambert  18  box2 1070    Anderlecht ","Anderlecht"
4270430,"1070",3,240,40000,2200,8/5/2017,,,"House","Rue  des  veterinaires   45    116  45 1070    Anderlecht ","Anderlecht"
4191818,"1070",2,90,,740,5/16/2016,1189,5,"Apartment","Chauss  de  mons  816 1070    Anderlecht ","Anderlecht"
4169054,"1070",2,90,,750,8/2/2016,237,0,"Apartment","Henri  Caron  straat  17  box3 1070    Anderlecht ","Anderlecht"
4155245,"1070",2,80,,720,5/12/2017,1551,6,"Apartment","rue  Delwart  22  box1 1070    Anderlecht ","Anderlecht"
4052620,"1070",3,100,,850,8/3/2016,,,"Apartment","rue  du  Broeck  146  box2 1070    Anderlecht ","Anderlecht"
3914623,"1070",3,135,,940,8/6/2016,,,"Apartment","Clos  Hof  Te  Ophem  15  box3 1070    Anderlecht ","Anderlecht"
3868314,"1070",2,110,,800,6/8/2016,1442,5,"Apartment","avunue  Camille  Vaneukem   1070    Anderlecht ","Anderlecht"
3842266,"1070",2,80,,650,6/21/2016,,,"Apartment","RUE  VIEUXTEMPS  38 1070    Anderlecht ","Anderlecht"
3698607,"1070",2,100,,800,11/2/2016,,,"Apartment","Rue  SaintGuidon  67 1070     Anderlecht ","Anderlecht"
3569237,"1070",2,75,,715,5/27/2016,1900,14,"Apartment","Edmond  Delcourt  58 1070    Anderlecht ","Anderlecht"
3512424,"1070",3,100,,950,11/12/2016,,,"Apartment","rue  aumale  68 1070    Anderlecht ","Anderlecht"
3505042,"1070",2,125,,980,1/25/2017,372,1,"Apartment","Rue  des  Fruits  55 1070    Anderlecht ","Anderlecht"
3455280,"1070",3,115,,800,7/13/2016,,,"Apartment","Av  marius  Renard  27  box345 1070     Anderlecht ","Anderlecht"
3049665,"1070",2,100,,785,1/27/2017,,,"Apartment","avenue  nizelos  48a 1070    Anderlecht ","Anderlecht"
3036461,"1070",2,100,,790,4/13/2016,1983,18,"Apartment","1070    Anderlecht ","Anderlecht"
2990308,"1070",2,65,,815,5/31/2016,2917,2,"Apartment","Rue  Karel  Van  De  Woestijne  101 1070    Anderlecht ","Anderlecht"
2895873,"1070",2,100,,800,7/4/2017,,,"Apartment","avenue  Docteur  Lemoine    box4 1070    Anderlecht ","Anderlecht"
2783328,"1070",2,90,,760,3/25/2016,3882,28,"Apartment","Square  Jean  Hayet  24 1070    Anderlecht ","Anderlecht"
7206551,"1080",2,110,,730,10/11/2017,,,"Apartment","boulevard  mettewie  67 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7204934,"1080",2,100,,800,10/10/2017,37,0,"Apartment","1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7204413,"1080",2,120,,750,10/10/2017,287,3,"Apartment","boulevard  mettewie  85 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7204270,"1080",2,70,,700,10/10/2017,334,6,"Apartment","1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7202755,"1080",3,110,,1200,10/9/2017,171,0,"Apartment","Boulevard  Edmond  Machtens  151 1080    MOLENBEEKSAINTJEAN ","Molenbeek-Saint-Jean"
7200893,"1080",2,70,,650,10/7/2017,308,2,"House","Boulevard  Edmond  Machtens  101 1080    SintJansMolenbeek ","Molenbeek-Saint-Jean"
7197109,"1080",2,80,,975,10/5/2017,,,"Apartment","Boulevard  opold  II  35 1080     MolenbeekStJean ","Molenbeek-Saint-Jean"
7195307,"1080",2,109,,875,10/4/2017,,,"Apartment","Boulevard  Louis  Mettewie  62 1080    MolenbeekSaintJean ","Molenbeek-Saint-Jean"
7194902,"1080",2,95,,850,10/4/2017,,,"Apartment","1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7193266,"1080",2,85,,760,10/3/2017,,,"Apartment","Bld  Louis  Mettewie  68 1080    MolenbeekSaintJean ","Molenbeek-Saint-Jean"
7190882,"1080",3,125,,1050,10/2/2017,136,0,"Apartment","1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7189391,"1080",2,91,,800,9/30/2017,,,"Apartment","1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7188820,"1080",2,90,,780,9/30/2017,,,"Apartment","1080    MolenbeekSaintJean ","Molenbeek-Saint-Jean"
7188270,"1080",2,120,,835,9/29/2017,,,"Apartment","1080     MolenbeekSaintJean ","Molenbeek-Saint-Jean"
7187587,"1080",2,120,,835,9/29/2017,,,"Apartment","Boulevard  Edmond  Machtens  153 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7187118,"1080",2,90,,750,9/29/2017,237,0,"Apartment","1080    MolenbeekSaintJean ","Molenbeek-Saint-Jean"
7187046,"1080",2,90,,800,9/29/2017,163,5,"Apartment","1080    MolenbeekSintJan ","Molenbeek-Saint-Jean"
7186509,"1080",2,77,,750,9/29/2017,306,0,"Apartment","Sonatinestraat  820301 1080    SintJansMolenbeek ","Molenbeek-Saint-Jean"
7186189,"1080",2,97,,765,9/28/2017,,,"Apartment","1080    MOLENBEEK  SAINT  JEAN ","Molenbeek-Saint-Jean"
7182144,"1080",2,72,,720,9/26/2017,,,"Apartment","Rue  de  la  Cavatine  21 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7182094,"1080",2,90,,860,9/26/2017,,,"Apartment","1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7181766,"1080",2,14,,325,9/26/2017,214,1,"Apartment","CHAUSSEE  DE  MERCHTEM  21  box5 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7181405,"1080",2,105,,790,9/26/2017,,,"Apartment","rue  des  Bougainvilles   1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7180777,"1080",2,87,,790,9/25/2017,59,1,"Apartment","Avenue  du  Chateau  29 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7177520,"1080",2,90,,750,9/23/2017,400,6,"Apartment","1080    MolenbeekSaintJean ","Molenbeek-Saint-Jean"
7177319,"1080",3,105,,1000,9/22/2017,305,0,"Apartment","1080    BRUXELLES ","Molenbeek-Saint-Jean"
7176963,"1080",3,130,,1250,9/22/2017,93,0,"Apartment","1080    MOLENBEEKSAINTJEAN ","Molenbeek-Saint-Jean"
7172971,"1080",2,,,825,9/20/2017,425,2,"Apartment","Scheutbosch  28 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7170398,"1080",2,80,,825,9/19/2017,891,5,"Apartment","Boulevard  Louis  Mettewie  71 1080    MOLENBEEKSAINTJEAN ","Molenbeek-Saint-Jean"
7168080,"1080",2,90,,750,9/18/2017,978,7,"Apartment","Rue  BOUGAINVILLEES   1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7165992,"1080",2,90,,900,9/15/2017,445,0,"Apartment","bld  leoold    19 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7165819,"1080",2,174,,1250,9/15/2017,,,"Apartment","Rue  du  chien  vert   1080    MolenbeekSaintJean ","Molenbeek-Saint-Jean"
7160563,"1080",3,120,,1100,9/13/2017,271,2,"Apartment","Ninoofsesteenweg  1005  F201 1080    SintJansMolenbeek ","Molenbeek-Saint-Jean"
7159432,"1080",2,85,,1050,9/12/2017,119,0,"Apartment","1080    MOLENBEEK  SAINT  JEAN ","Molenbeek-Saint-Jean"
7157481,"1080",2,75,,789,9/11/2017,,,"Apartment","Avenue  Julien  Hanssens  11  box7 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7156400,"1080",2,70,,750,9/10/2017,214,0,"Apartment","Chauss  de  Gand  665  box1080 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7151667,"1080",2,80,,850,9/7/2017,,,"Apartment","rue  de  la  Fracheur   1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7150295,"1080",2,110,,890,9/6/2017,,,"Apartment","1080    MOLENBEEKSAINTJEAN ","Molenbeek-Saint-Jean"
7149869,"1080",2,90,,875,9/6/2017,,,"House","Boulevard  opold  II  126 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7148835,"1080",2,100,,910,9/5/2017,,,"Apartment","Rue  van  Meyel  22  box18 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7148634,"1080",3,175,,1200,9/5/2017,70,0,"House","1080    MolenbeekSaintJean ","Molenbeek-Saint-Jean"
7147581,"1080",2,90,,830,9/5/2017,140,2,"Apartment","Rue  des  Fuchsias  29  box7 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7142055,"1080",2,95,,950,9/1/2017,,,"Apartment","Rue  Bon  Pasteur   1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7140932,"1080",2,80,,725,9/1/2017,170,0,"House","Avenue  Charles  Malis  34 1080    MolenbeekSaintJean ","Molenbeek-Saint-Jean"
7139265,"1080",2,100,,1200,8/31/2017,69,0,"Apartment","Avenue  Edouard    19910 1080    MolenbeekSaintJean ","Molenbeek-Saint-Jean"
7138838,"1080",2,92,,820,8/30/2017,,,"Apartment","Boulevard  Louis  Mettewie  70 1080    MolenbeekSaintJean ","Molenbeek-Saint-Jean"
7138169,"1080",2,70,,750,8/30/2017,,,"Apartment","1080    MOLENBEEK ","Molenbeek-Saint-Jean"
7137976,"1080",2,97,,765,8/30/2017,,,"Apartment","Av  Julien  Hanssens  1113 1080    MOLENBEEK  SAINT  JEAN ","Molenbeek-Saint-Jean"
7137968,"1080",2,80,,750,8/30/2017,,,"Apartment","Avenue  Edouard    197 1080    MOLENBEEK  SAINT  JEAN ","Molenbeek-Saint-Jean"
7136471,"1080",2,115,,875,8/29/2017,62,0,"Apartment","Boulevard  Louis  Mettewie  58 1080    SintJansMolenbeek ","Molenbeek-Saint-Jean"
7135778,"1080",3,122,,1300,8/29/2017,72,0,"Apartment","Boulevard  Edmond  Machtens  151 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7135719,"1080",3,128,,1400,8/29/2017,73,0,"Apartment","Boulevard  Edmond  Machtens   157 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7134337,"1080",3,177,,1750,8/28/2017,,,"House","1080    BRUXELLES ","Molenbeek-Saint-Jean"
7133742,"1080",2,114,,850,8/28/2017,,,"House","Onafhankelijkheidstraat  64  box3 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7128483,"1080",2,85,,700,8/23/2017,,,"Apartment","Joseph  Lemaire  18  box4 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7125747,"1080",2,95,,795,8/22/2017,149,0,"Apartment","Rue  de  la  Cavatine  23 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7124554,"1080",2,65,,750,8/25/2017,,,"Apartment","1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7124420,"1080",2,65,,675,8/21/2017,421,4,"House","Rue  Vandenboorgaerde  90 1080    MolenbeekStJean ","Molenbeek-Saint-Jean"
7124374,"1080",2,100,,850,8/21/2017,398,6,"Apartment","Rue  Vandenboorgaerde  90 1080     MolenbeekStJean ","Molenbeek-Saint-Jean"
7123784,"1080",2,80,,780,8/21/2017,360,4,"Apartment","1080    MOLENBEEKSAINTJEAN ","Molenbeek-Saint-Jean"
